,Unnamed: 0,Car_id,Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body Style,Phone,Dealer_Region
17885,17886,C_CND_017887,2021-09-06,Luca,Female,792000,Suburban Ford,Audi,A6,Overhead Camshaft,Manual,Black,15001,53546-9427,SUV,7352438,Janesville
17886,17887,C_CND_017888,2021-09-06,Augustine,Male,13500,Tri-State Mack Inc,Nissan,Sentra,DoubleÂ Overhead Camshaft,Auto,Black,16001,85257-3102,Passenger,7450820,Scottsdale
17887,17888,C_CND_017889,2021-09-06,Antony,Female,340000,U-Haul CO,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,45001,78758-7841,Sedan,8966434,Austin
17888,17889,C_CND_017890,2021-09-06,Loris,Male,13500,Buddy Storbeck's Diesel Service Inc,Plymouth,Neon,DoubleÂ Overhead Camshaft,Auto,Pale White,27001,06457-3834,SUV,8545725,Middletown
17889,17890,C_CND_017891,2021-09-06,Manon,Female,13500,C & M Motors Inc,Acura,RL,Overhead Camshaft,Manual,Pale White,17001,60504-7114,SUV,7725277,Aurora
17890,17891,C_CND_017892,2021-09-06,Lilou,Male,13500,Capitol KIA,Toyota,Sienna,Overhead Camshaft,Manual,Black,16001,38701-8047,Passenger,8176456,Greenville
17891,17892,C_CND_017893,2021-09-06,Samuel,Male,13500,Chrysler of Tri-Cities,Toyota,Corolla,DoubleÂ Overhead Camshaft,Auto,Red,41001,99301-3882,Passenger,8759762,Pasco
17892,17893,C_CND_017894,2021-09-06,Yael,Male,1050000,Scrivener Performance Engineering,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Red,41000,38701-8047,Hatchback,8672283,Greenville
17893,17894,C_CND_017895,2021-09-06,Yasmin,Male,13500,Star Enterprises Inc,Cadillac,DeVille,DoubleÂ Overhead Camshaft,Auto,Red,22000,99301-3882,SUV,7927506,Pasco
17894,17895,C_CND_017896,2021-09-06,Samantha,Male,13500,Race Car Help,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22000,78758-7841,SUV,8208934,Austin
17895,17896,C_CND_017897,2021-09-06,Yides,Male,13500,Tri-State Mack Inc,Lexus,LS400,Overhead Camshaft,Manual,Black,69000,85257-3102,Sedan,8362453,Scottsdale
17896,17897,C_CND_017898,2021-09-06,Yitty,Male,1320000,U-Haul CO,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Black,60000,78758-7841,Sedan,7149221,Austin
17897,17898,C_CND_017899,2021-09-06,Yocheved,Male,13500,Buddy Storbeck's Diesel Service Inc,Ford,Escort,Overhead Camshaft,Manual,Black,11000,06457-3834,Passenger,6219553,Middletown
17898,17899,C_CND_017900,2021-09-06,Zelda,Female,482500,C & M Motors Inc,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Red,39500,60504-7114,Sedan,8298084,Aurora
17899,17900,C_CND_017901,2021-09-06,Zissy,Male,13500,Capitol KIA,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,38701-8047,Hatchback,6393321,Greenville
17900,17901,C_CND_017902,2021-09-06,Arvin,Male,1405000,Buddy Storbeck's Diesel Service Inc,Acura,RL,Overhead Camshaft,Manual,Red,17500,06457-3834,SUV,8766107,Middletown
17901,17902,C_CND_017903,2021-09-06,Aryan,Male,2102000,C & M Motors Inc,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Black,26200,60504-7114,Hatchback,8836470,Aurora
17902,17903,C_CND_017904,2021-09-06,Asher,Male,13500,Capitol KIA,Lincoln,Continental,Overhead Camshaft,Manual,Black,18000,38701-8047,Passenger,6463262,Greenville
17903,17904,C_CND_017905,2021-09-06,Austin,Male,435000,Chrysler of Tri-Cities,Nissan,Xterra,DoubleÂ Overhead Camshaft,Auto,Black,9000,99301-3882,Passenger,6105435,Pasco
17904,17905,C_CND_017906,2021-09-06,Daniela,Female,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,99301-3882,SUV,7571107,Pasco
17905,17906,C_CND_017907,2021-09-06,Ayan,Female,700000,Classic Chevy,Ford,F-Series,Overhead Camshaft,Manual,Red,13000,85257-3102,Passenger,8025810,Scottsdale
17906,17907,C_CND_017908,2021-09-06,Ayden,Male,13500,Clay Johnson Auto Sales,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Red,21000,78758-7841,SUV,6555548,Austin
17907,17908,C_CND_017909,2021-09-06,Azaan,Male,555000,Diehl Motor CO Inc,Honda,Accord,Overhead Camshaft,Manual,Red,14000,06457-3834,Sedan,6344060,Middletown
17908,17909,C_CND_017910,2021-09-06,Nicholas,Male,491000,Ryder Truck Rental and Leasing,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Black,31000,06457-3834,SUV,6716152,Middletown
17909,17910,C_CND_017911,2021-09-06,Nicolas,Male,540000,Saab-Belle Dodge,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,60504-7114,SUV,8530407,Aurora
17910,17911,C_CND_017912,2021-09-06,Noelle,Male,1601000,Scrivener Performance Engineering,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22100,38701-8047,SUV,7263257,Greenville
17911,17912,C_CND_017913,2021-09-06,Olive,Male,13500,Tri-State Mack Inc,Chrysler,Concorde,Overhead Camshaft,Manual,Black,18000,85257-3102,SUV,6040081,Scottsdale
17912,17913,C_CND_017914,2021-09-06,Penelope,Male,793000,Ryder Truck Rental and Leasing,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,16000,06457-3834,SUV,8855397,Middletown
17913,17914,C_CND_017915,2021-09-06,Omari,Male,1105000,Tri-State Mack Inc,Audi,A8,Overhead Camshaft,Manual,Black,44500,85257-3102,Passenger,6458941,Scottsdale
17914,17915,C_CND_017916,2021-09-06,Ousmane,Male,841000,U-Haul CO,Volkswagen,Passat,Overhead Camshaft,Manual,Red,20000,78758-7841,Hatchback,6874331,Austin
17915,17916,C_CND_017917,2021-09-06,Patrick,Male,528500,Buddy Storbeck's Diesel Service Inc,Audi,A6,DoubleÂ Overhead Camshaft,Auto,Pale White,42500,06457-3834,SUV,8375450,Middletown
17916,17917,C_CND_017918,2021-09-06,Tenzin,Male,2200000,Motor Vehicle Branch Office,Dodge,Intrepid,DoubleÂ Overhead Camshaft,Auto,Red,31000,78758-7841,Sedan,7098464,Janesville
17917,17918,C_CND_017919,2021-09-06,Gia,Male,13500,Star Enterprises Inc,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,16000,99301-3882,SUV,8620778,Pasco
17918,17919,C_CND_017920,2021-09-06,Vanessa,Male,1325000,Pars Auto Sales,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Black,16500,38701-8047,Sedan,7611922,Austin
17919,17920,C_CND_017921,2021-09-06,Vicky,Male,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Lincoln,Town car,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,99301-3882,Hatchback,6629158,Middletown
17920,17921,C_CND_017922,2021-09-06,Victoria,Male,930000,Progressive Shippers Cooperative Association No,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Black,22000,53546-9427,Hatchback,7136637,Aurora
17921,17922,C_CND_017923,2021-09-06,Vivian,Male,640000,Rabun Used Car Sales,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,85257-3102,Sedan,6369107,Greenville
17922,17923,C_CND_017924,2021-09-06,Winnie,Male,13500,Race Car Help,Ford,Taurus,Overhead Camshaft,Manual,Red,22000,78758-7841,SUV,6336375,Pasco
17923,17924,C_CND_017925,2021-09-06,Zahra,Male,745000,Ryder Truck Rental and Leasing,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,06457-3834,Passenger,7727422,Janesville
17924,17925,C_CND_017926,2021-09-08,Benjamin,Male,930000,Chrysler Plymouth,Toyota,Camry,DoubleÂ Overhead Camshaft,Auto,Red,31001,53546-9427,Hatchback,8987152,Janesville
17925,17926,C_CND_017927,2021-09-08,Hedi,Female,520000,Classic Chevy,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,25001,85257-3102,SUV,8091383,Scottsdale
17926,17927,C_CND_017928,2021-09-08,Alexis,Male,600000,Clay Johnson Auto Sales,Mercedes-B,SLK230,DoubleÂ Overhead Camshaft,Auto,Black,33001,78758-7841,Hatchback,7177135,Austin
17927,17928,C_CND_017929,2021-09-08,Sophie,Male,460000,Diehl Motor CO Inc,Jeep,Grand Cherokee,DoubleÂ Overhead Camshaft,Auto,Pale White,36001,06457-3834,SUV,7836757,Middletown
17928,17929,C_CND_017930,2021-09-08,Riley,Male,1775000,Race Car Help,Cadillac,Seville,Overhead Camshaft,Manual,Black,44500,78758-7841,SUV,7972035,Austin
17929,17930,C_CND_017931,2021-09-08,Lea,Male,785000,Gartner Buick Hyundai Saab,Hyundai,Elantra,Overhead Camshaft,Manual,Pale White,26001,38701-8047,Sedan,7173561,Greenville
17930,17931,C_CND_017932,2021-09-08,Camille,Male,737000,Hatfield Volkswagen,Ford,Windstar,DoubleÂ Overhead Camshaft,Auto,Red,31001,99301-3882,Sedan,8364117,Pasco
17931,17932,C_CND_017933,2021-09-08,Maxime,Male,703000,Tri-State Mack Inc,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,41000,85257-3102,SUV,7979221,Austin
17932,17933,C_CND_017934,2021-09-08,Miriam,Male,13500,Pars Auto Sales,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Red,21000,38701-8047,SUV,8890802,Greenville
17933,17934,C_CND_017935,2021-09-08,Deborah,Female,360000,Motor Vehicle Branch Office,Mercury,Mystique,DoubleÂ Overhead Camshaft,Auto,Black,9001,78758-7841,Passenger,6329108,Austin
17934,17935,C_CND_017936,2021-09-08,Justine,Male,13500,Nebo Chevrolet,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Red,41001,06457-3834,Hatchback,8777979,Middletown
17935,17936,C_CND_017937,2021-09-08,Henry,Male,970000,Diehl Motor CO Inc,Toyota,Tacoma,DoubleÂ Overhead Camshaft,Auto,Pale White,53000,06457-3834,SUV,6167231,Middletown
17936,17937,C_CND_017938,2021-09-08,Kiara,Male,510000,Rabun Used Car Sales,Oldsmobile,Alero,Overhead Camshaft,Manual,Black,17000,85257-3102,SUV,7086437,Scottsdale
17937,17938,C_CND_017939,2021-09-08,Justine,Female,467500,Pitre Buick-Pontiac-Gmc of Scottsdale,Lexus,LS400,Overhead Camshaft,Manual,Black,69501,99301-3882,Sedan,6284429,Pasco
17938,17939,C_CND_017940,2021-09-08,Mikael,Female,630000,Progressive Shippers Cooperative Association No,Volvo,C70,Overhead Camshaft,Manual,Red,82001,53546-9427,Hatchback,8041978,Janesville
17939,17940,C_CND_017941,2021-09-08,Jeanne,Male,1630000,Rabun Used Car Sales,Saturn,LW,Overhead Camshaft,Manual,Red,49001,85257-3102,Hatchback,8359531,Scottsdale
17940,17941,C_CND_017942,2021-09-08,Sophia,Male,800000,McKinney Dodge Chrysler Jeep,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,41000,85257-3102,SUV,8817737,Scottsdale
17941,17942,C_CND_017943,2021-09-08,Bapt,Female,13500,Ryder Truck Rental and Leasing,Cadillac,Catera,DoubleÂ Overhead Camshaft,Auto,Pale White,75001,06457-3834,Hatchback,8548171,Middletown
17942,17943,C_CND_017944,2021-09-08,Etienne,Male,1960000,Saab-Belle Dodge,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Red,19001,60504-7114,Sedan,6109919,Aurora
17943,17944,C_CND_017945,2021-09-08,Albane,Male,1470000,Scrivener Performance Engineering,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Red,31001,38701-8047,Hatchback,8739096,Greenville
17944,17945,C_CND_017946,2021-09-08,Sophie,Male,13500,Star Enterprises Inc,Mercury,Grand Marquis,Overhead Camshaft,Manual,Black,49001,99301-3882,SUV,6184671,Pasco
17945,17946,C_CND_017947,2021-09-08,Zoe,Male,13500,Chrysler of Tri-Cities,Cadillac,Escalade,DoubleÂ Overhead Camshaft,Auto,Pale White,38000,99301-3882,Sedan,6181562,Pasco
17946,17947,C_CND_017948,2021-09-08,Zoey,Male,1414000,Chrysler Plymouth,Cadillac,Eldorado,Overhead Camshaft,Manual,Black,85400,53546-9427,Passenger,6914085,Janesville
17947,17948,C_CND_017949,2021-09-08,Aarav,Male,1815000,Classic Chevy,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Black,60500,85257-3102,Hatchback,6620316,Scottsdale
17948,17949,C_CND_017950,2021-09-08,Aaron,Male,630000,Clay Johnson Auto Sales,Jaguar,S-Type,DoubleÂ Overhead Camshaft,Auto,Black,16000,78758-7841,Passenger,7753941,Austin
17949,17950,C_CND_017951,2021-09-08,Aayan,Male,13500,Diehl Motor CO Inc,Lexus,LS400,Overhead Camshaft,Manual,Black,69000,06457-3834,Sedan,7381281,Middletown
17950,17951,C_CND_017952,2021-09-08,Abdul,Male,1870000,Enterprise Rent A Car,Dodge,Ram Wagon,Overhead Camshaft,Manual,Pale White,16000,60504-7114,Passenger,6466283,Aurora
17951,17952,C_CND_017953,2021-09-08,Abdullah,Male,1785000,Gartner Buick Hyundai Saab,Toyota,Camry,DoubleÂ Overhead Camshaft,Auto,Red,31501,38701-8047,Hatchback,7779004,Greenville
17952,17953,C_CND_017954,2021-09-08,Adam,Male,330000,Hatfield Volkswagen,Cadillac,Escalade,Overhead Camshaft,Manual,Black,34001,99301-3882,Sedan,6776947,Pasco
17953,17954,C_CND_017955,2021-09-08,Aditya,Male,13500,Iceberg Rentals,Jeep,Cherokee,DoubleÂ Overhead Camshaft,Auto,Red,14001,53546-9427,Sedan,6708213,Janesville
17954,17955,C_CND_017956,2021-09-08,Adrian,Male,13500,McKinney Dodge Chrysler Jeep,Ford,Expedition,Overhead Camshaft,Manual,Red,22001,85257-3102,SUV,7425278,Scottsdale
17955,17956,C_CND_017957,2021-09-08,Adyan,Male,1930000,Motor Vehicle Branch Office,Audi,A8,Overhead Camshaft,Manual,Red,13001,78758-7841,Passenger,8319882,Austin
17956,17957,C_CND_017958,2021-09-08,Ahmed,Male,13500,Nebo Chevrolet,Cadillac,Eldorado,Overhead Camshaft,Manual,Red,37001,06457-3834,Passenger,7111570,Middletown
17957,17958,C_CND_017959,2021-09-08,Sanai,Male,1853000,Star Enterprises Inc,Lexus,RX300,Overhead Camshaft,Manual,Black,18300,99301-3882,SUV,7411119,Austin
17958,17959,C_CND_017960,2021-09-08,Aidan,Male,1035000,Pars Auto Sales,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,25501,38701-8047,SUV,8339312,Greenville
17959,17960,C_CND_017961,2021-09-08,Sarah,Male,550000,Tri-State Mack Inc,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Black,12000,85257-3102,SUV,7535941,Aurora
17960,17961,C_CND_017962,2021-09-08,Alan,Male,381000,Progressive Shippers Cooperative Association No,Acura,RL,Overhead Camshaft,Manual,Pale White,17001,53546-9427,SUV,6503988,Janesville
17961,17962,C_CND_017963,2021-09-08,Albert,Male,1040000,Rabun Used Car Sales,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Pale White,22001,85257-3102,SUV,8977258,Scottsdale
17962,17963,C_CND_017964,2021-09-08,Alex,Male,1419000,Race Car Help,Toyota,RAV4,DoubleÂ Overhead Camshaft,Auto,Black,28901,78758-7841,Hatchback,6456812,Austin
17963,17964,C_CND_017965,2021-09-08,Savannah,Male,690000,Capitol KIA,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,57000,38701-8047,SUV,6392262,Austin
17964,17965,C_CND_017966,2021-09-08,Shayla,Male,1070000,Chrysler Plymouth,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Red,31000,53546-9427,SUV,7722206,Middletown
17965,17966,C_CND_017967,2021-09-08,Allen,Male,850000,Scrivener Performance Engineering,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,38701-8047,SUV,8462072,Greenville
17966,17967,C_CND_017968,2021-09-08,Benjamin,Male,532000,Enterprise Rent A Car,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,18000,60504-7114,Sedan,7533838,Aurora
17967,17968,C_CND_017969,2021-09-08,Benson,Male,13500,Gartner Buick Hyundai Saab,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Black,16000,38701-8047,Sedan,6523886,Greenville
17968,17969,C_CND_017970,2021-09-08,Brandon,Male,1450000,Hatfield Volkswagen,Pontiac,Sunfire,DoubleÂ Overhead Camshaft,Auto,Black,18000,99301-3882,Sedan,7900213,Pasco
17969,17970,C_CND_017971,2021-09-08,Brayden,Male,13500,Iceberg Rentals,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,15000,53546-9427,Sedan,7208359,Janesville
17970,17971,C_CND_017972,2021-09-08,Brian,Male,13500,McKinney Dodge Chrysler Jeep,Volkswagen,GTI,DoubleÂ Overhead Camshaft,Auto,Red,25000,85257-3102,SUV,8211101,Scottsdale
17971,17972,C_CND_017973,2021-09-08,Bryan,Male,1340000,Motor Vehicle Branch Office,Plymouth,Prowler,Overhead Camshaft,Manual,Pale White,16000,78758-7841,Hatchback,8841448,Austin
17972,17973,C_CND_017974,2021-09-08,Kaitlyn,Female,508000,Ryder Truck Rental and Leasing,Lexus,ES300,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,06457-3834,SUV,7392443,Greenville
17973,17974,C_CND_017975,2021-09-08,Calvin,Male,1271000,New Castle Ford Lincoln Mercury,Mercedes-B,SLK230,DoubleÂ Overhead Camshaft,Auto,Black,33100,60504-7114,Hatchback,6544619,Aurora
17974,17975,C_CND_017976,2021-09-08,Cameron,Male,610000,Pars Auto Sales,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Red,19000,38701-8047,Hatchback,6215611,Greenville
17975,17976,C_CND_017977,2021-09-08,Carson,Male,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Jeep,Wrangler,Overhead Camshaft,Manual,Pale White,23000,99301-3882,Hatchback,8599188,Pasco
17976,17977,C_CND_017978,2021-09-08,Khloe,Male,715000,U-Haul CO,Ford,Ranger,Overhead Camshaft,Manual,Black,18000,78758-7841,SUV,8223840,Aurora
17977,17978,C_CND_017979,2021-09-08,Kyla,Male,13500,Race Car Help,Toyota,Tacoma,Overhead Camshaft,Manual,Red,82000,78758-7841,SUV,7373342,Janesville
17978,17979,C_CND_017980,2021-09-08,Chase,Male,665000,Race Car Help,Jeep,Wrangler,Overhead Camshaft,Manual,Pale White,23000,78758-7841,Hatchback,7076318,Austin
17979,17980,C_CND_017981,2021-09-08,Jazlyn,Male,645000,Tri-State Mack Inc,Honda,Passport,Overhead Camshaft,Manual,Black,22000,85257-3102,SUV,8168296,Aurora
17980,17981,C_CND_017982,2021-09-08,Christian,Male,13500,Saab-Belle Dodge,Volvo,S40,Overhead Camshaft,Manual,Black,36000,60504-7114,Sedan,8714550,Aurora
17981,17982,C_CND_017983,2021-09-08,Christopher,Male,706000,Scrivener Performance Engineering,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,38701-8047,SUV,8585403,Greenville
17982,17983,C_CND_017984,2021-09-08,Colin,Male,780000,Star Enterprises Inc,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,99301-3882,Passenger,8993952,Pasco
17983,17984,C_CND_017985,2021-09-08,Connor,Female,931000,Suburban Ford,Oldsmobile,Aurora,Overhead Camshaft,Manual,Red,34000,53546-9427,Passenger,6528581,Janesville
17984,17985,C_CND_017986,2021-09-08,Damon,Male,601000,Tri-State Mack Inc,BMW,528i,Overhead Camshaft,Manual,Red,25000,85257-3102,SUV,6635585,Scottsdale
17985,17986,C_CND_017987,2021-09-08,Jazmin,Male,1005000,U-Haul CO,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Pale White,42500,78758-7841,SUV,6627265,Greenville
17986,17987,C_CND_017988,2021-09-08,Darren,Male,805000,Progressive Shippers Cooperative Association No,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Black,22000,53546-9427,Sedan,8494447,Janesville
17987,17988,C_CND_017989,2021-09-08,Preston,Male,585000,C & M Motors Inc,Volvo,C70,DoubleÂ Overhead Camshaft,Auto,Black,12000,60504-7114,Hatchback,7458234,Aurora
17988,17989,C_CND_017990,2021-09-08,Prince,Male,13500,Capitol KIA,Dodge,Ram Wagon,DoubleÂ Overhead Camshaft,Auto,Black,22000,38701-8047,Passenger,7025043,Greenville
17989,17990,C_CND_017991,2021-09-08,Quincy,Male,645000,Chrysler of Tri-Cities,Volvo,C70,Overhead Camshaft,Manual,Black,36000,99301-3882,Hatchback,8638092,Pasco
17990,17991,C_CND_017992,2021-09-08,Ricardo,Male,410000,Chrysler Plymouth,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,53546-9427,Hatchback,8551644,Janesville
17991,17992,C_CND_017993,2021-09-08,Richard,Male,550000,Classic Chevy,Plymouth,Prowler,Overhead Camshaft,Manual,Pale White,16000,85257-3102,Hatchback,7992641,Scottsdale
17992,17993,C_CND_017994,2021-09-08,Robert,Male,470000,Clay Johnson Auto Sales,Subaru,Outback,Overhead Camshaft,Manual,Red,49000,78758-7841,SUV,6300081,Austin
17993,17994,C_CND_017995,2021-09-08,Rodney,Male,470000,Diehl Motor CO Inc,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,06457-3834,Sedan,6383307,Middletown
17994,17995,C_CND_017996,2021-09-08,Ryan,Male,13500,Enterprise Rent A Car,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,16000,60504-7114,Sedan,6225486,Aurora
17995,17996,C_CND_017997,2021-09-08,Samuel,Male,475000,Gartner Buick Hyundai Saab,Pontiac,Sunfire,Overhead Camshaft,Manual,Red,43000,38701-8047,Sedan,6246925,Greenville
17996,17997,C_CND_017998,2021-09-08,Sean,Male,640000,Hatfield Volkswagen,Acura,TL,Overhead Camshaft,Manual,Black,21000,99301-3882,Hatchback,7457060,Pasco
17997,17998,C_CND_017999,2021-09-08,Sebastian,Male,1330000,Iceberg Rentals,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Pale White,42001,53546-9427,Passenger,8534973,Janesville
17998,17999,C_CND_018000,2021-09-08,Perel,Male,780000,Saab-Belle Dodge,Nissan,Pathfinder,Overhead Camshaft,Manual,Black,69000,60504-7114,SUV,6219654,Aurora
17999,18000,C_CND_018001,2021-09-08,Seth,Male,720000,Motor Vehicle Branch Office,Ford,Escort,DoubleÂ Overhead Camshaft,Auto,Red,15001,78758-7841,Passenger,7042934,Austin
18000,18001,C_CND_018002,2021-09-08,Shawn,Male,888000,Nebo Chevrolet,Acura,RL,Overhead Camshaft,Manual,Red,31001,06457-3834,SUV,6555616,Middletown
18001,18002,C_CND_018003,2021-09-08,Perl,Male,420000,Scrivener Performance Engineering,Dodge,Ram Pickup,DoubleÂ Overhead Camshaft,Auto,Red,57000,38701-8047,SUV,8474256,Greenville
18002,18003,C_CND_018004,2021-09-08,Stephen,Male,13500,Pars Auto Sales,Mercury,Grand Marquis,DoubleÂ Overhead Camshaft,Auto,Black,9001,38701-8047,SUV,8743136,Greenville
18003,18004,C_CND_018005,2021-09-08,Steven,Male,1325000,Pitre Buick-Pontiac-Gmc of Scottsdale,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Red,15501,99301-3882,Hatchback,8486567,Pasco
18004,18005,C_CND_018006,2021-09-08,Terrell,Male,368000,Progressive Shippers Cooperative Association No,Nissan,Sentra,DoubleÂ Overhead Camshaft,Auto,Black,16001,53546-9427,Passenger,6017875,Janesville
18005,18006,C_CND_018007,2021-09-08,Terrence,Male,1300000,Rabun Used Car Sales,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Pale White,26001,85257-3102,Sedan,8733222,Scottsdale
18006,18007,C_CND_018008,2021-09-08,Timothy,Male,450000,Race Car Help,Volvo,S80,Overhead Camshaft,Manual,Pale White,21001,78758-7841,Sedan,8095287,Austin
18007,18008,C_CND_018009,2021-09-08,Travis,Male,1385000,Ryder Truck Rental and Leasing,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,42500,06457-3834,Passenger,7743330,Middletown
18008,18009,C_CND_018010,2021-09-08,Zainab,Male,13500,Saab-Belle Dodge,Toyota,Camry,DoubleÂ Overhead Camshaft,Auto,Red,31000,60504-7114,Hatchback,8735742,Scottsdale
18009,18010,C_CND_018011,2021-09-08,Zara,Male,13500,Scrivener Performance Engineering,Mercury,Sable,Overhead Camshaft,Manual,Red,61000,38701-8047,Sedan,7526384,Austin
18010,18011,C_CND_018012,2021-09-08,Zoe,Male,2100000,Star Enterprises Inc,Lincoln,Town car,DoubleÂ Overhead Camshaft,Auto,Black,26000,99301-3882,Hatchback,6968083,Middletown
18011,18012,C_CND_018013,2021-09-08,Zoey,Male,1700000,Suburban Ford,Chevrolet,Corvette,Overhead Camshaft,Manual,Black,26000,53546-9427,SUV,6311251,Aurora
18012,18013,C_CND_018014,2021-09-08,Zoya,Male,2500000,Tri-State Mack Inc,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,85257-3102,Hatchback,7865050,Greenville
18013,18014,C_CND_018015,2021-09-08,Aaliyah,Male,1910000,U-Haul CO,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Black,39000,78758-7841,SUV,7154581,Pasco
18014,18015,C_CND_018016,2021-09-08,Inaya,Male,1060000,Chrysler Plymouth,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,53546-9427,SUV,6497031,Janesville
18015,18016,C_CND_018017,2021-09-08,Abrielle,Male,13500,Rabun Used Car Sales,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Red,16000,85257-3102,SUV,6535901,Scottsdale
18016,18017,C_CND_018018,2021-09-08,Adrianna,Male,2200000,Race Car Help,Mercedes-B,SLK230,Overhead Camshaft,Manual,Red,71000,78758-7841,Hatchback,8604480,Austin
18017,18018,C_CND_018019,2021-09-08,Aicha,Male,736000,Ryder Truck Rental and Leasing,Lexus,LX470,Overhead Camshaft,Manual,Pale White,54000,06457-3834,SUV,8271713,Middletown
18018,18019,C_CND_018020,2021-09-08,Aisha,Female,13500,Saab-Belle Dodge,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Red,29000,60504-7114,Passenger,8258169,Aurora
18019,18020,C_CND_018021,2021-09-08,Aissata,Male,13500,Scrivener Performance Engineering,Oldsmobile,Aurora,DoubleÂ Overhead Camshaft,Auto,Red,24000,38701-8047,Passenger,8071339,Greenville
18020,18021,C_CND_018022,2021-09-08,Aissatou,Male,13500,Star Enterprises Inc,Plymouth,Voyager,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,99301-3882,Passenger,7487615,Pasco
18021,18022,C_CND_018023,2021-09-08,Irene,Male,1405000,Classic Chevy,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Red,17500,85257-3102,SUV,6719898,Austin
18022,18023,C_CND_018024,2021-09-08,Ivy,Male,725000,Hatfield Volkswagen,Toyota,Tacoma,Overhead Camshaft,Manual,Red,82000,99301-3882,SUV,8176553,Pasco
18023,18024,C_CND_018025,2021-09-08,Alexis,Male,2860000,U-Haul CO,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,54000,78758-7841,Passenger,8649974,Austin
